reporting_period,entity,lhd,peer_group,attendances,pct_on_time,quarter_start,district_type
Oct-Dec 2016,Royal North Shore,Northern Sydney,Principal referral,21160.0,79.8,2016-10-01,Metropolitan
Oct-Dec 2016,Royal Prince Alfred,Sydney,Principal referral,19246.0,64.0,2016-10-01,Metropolitan
Oct-Dec 2016,Ryde,Northern Sydney,District group 1,6758.0,88.9,2016-10-01,Metropolitan
Oct-Dec 2016,Shellharbour,Illawarra Shoalhaven,District group 1,7658.0,77.0,2016-10-01,Metropolitan
Oct-Dec 2016,Shoalhaven,Illawarra Shoalhaven,Major,10048.0,64.5,2016-10-01,Metropolitan
Oct-Dec 2016,Singleton,Hunter New England,District group 2,3051.0,72.7,2016-10-01,Regional
Oct-Dec 2016,South East Regional,Southern NSW,District group 1,4440.0,71.9,2016-10-01,Regional
Oct-Dec 2016,St George,South Eastern Sydney,Principal referral,19717.0,71.1,2016-10-01,Metropolitan
Oct-Dec 2016,St Vincent's,St Vincent's Health Network,Principal referral,12418.0,78.8,2016-10-01,Specialty network
Oct-Dec 2016,Sutherland,South Eastern Sydney,Major,12934.0,64.4,2016-10-01,Metropolitan
Oct-Dec 2016,Sydney Children's Randwick,Sydney Children's Hospitals Network,Paediatric specialist,9049.0,71.4,2016-10-01,Specialty network
Oct-Dec 2016,Sydney and Sydney Eye,South Eastern Sydney,Ungrouped acute - tertiary referral,8596.0,83.9,2016-10-01,Metropolitan
Oct-Dec 2016,Tamworth,Hunter New England,Major,11640.0,73.0,2016-10-01,Regional
Oct-Dec 2016,Tweed Valley,Northern NSW,Major,13175.0,84.7,2016-10-01,Regional
Oct-Dec 2016,Wagga Wagga,Murrumbidgee,Major,10023.0,82.0,2016-10-01,Regional
Oct-Dec 2016,Westmead,Western Sydney,Principal referral,19143.0,41.6,2016-10-01,Metropolitan
Oct-Dec 2016,Wollongong,Illawarra Shoalhaven,Principal referral,15861.0,73.7,2016-10-01,Metropolitan
Oct-Dec 2016,Wyong,Central Coast,Major,16300.0,78.6,2016-10-01,Metropolitan
Oct-Dec 2016,Young,Murrumbidgee,District group 2,2800.0,93.4,2016-10-01,Regional
Oct-Dec 2017,Armidale,Hunter New England,District group 1,3788.0,73.4,2017-10-01,Regional
Oct-Dec 2017,Auburn,Western Sydney,Major,7178.0,72.0,2017-10-01,Metropolitan
Oct-Dec 2017,Ballina,Northern NSW,District group 2,4605.0,76.2,2017-10-01,Regional
Oct-Dec 2017,Bankstown-Lidcombe,South Western Sydney,Principal referral,13750.0,67.7,2017-10-01,Metropolitan
Oct-Dec 2017,Batemans Bay,Southern NSW,District group 2,4676.0,70.9,2017-10-01,Regional
Oct-Dec 2017,Bathurst,Western NSW,District group 1,6776.0,82.5,2017-10-01,Regional
Oct-Dec 2017,Belmont,Hunter New England,District group 1,6300.0,86.6,2017-10-01,Regional
Oct-Dec 2017,Blacktown,Western Sydney,Major,12712.0,67.6,2017-10-01,Metropolitan
Oct-Dec 2017,Blue Mountains,Nepean Blue Mountains,District group 2,4364.0,77.2,2017-10-01,Metropolitan
Oct-Dec 2017,Bowral,South Western Sydney,District group 1,5067.0,70.7,2017-10-01,Metropolitan
Oct-Dec 2017,Broken Hill,Far West,District group 1,5629.0,83.3,2017-10-01,Regional
Oct-Dec 2017,Byron Central,Northern NSW,District group 2,5470.0,80.7,2017-10-01,Regional
Oct-Dec 2017,Calvary Mater,Hunter New England,Ungrouped acute - tertiary referral,9511.0,84.2,2017-10-01,Regional
Oct-Dec 2017,Campbelltown,South Western Sydney,Major,17912.0,79.2,2017-10-01,Metropolitan
Oct-Dec 2017,Canterbury,Sydney,Major,11206.0,80.1,2017-10-01,Metropolitan
Oct-Dec 2017,Casino,Northern NSW,District group 2,3599.0,76.0,2017-10-01,Regional
Oct-Dec 2017,Cessnock,Hunter New England,District group 2,4430.0,72.3,2017-10-01,Regional
Oct-Dec 2017,Children's at Westmead,Sydney Children's Hospitals Network,Paediatric specialist,14570.0,63.8,2017-10-01,Specialty network
Oct-Dec 2017,Coffs Harbour,Mid North Coast,Major,10261.0,77.1,2017-10-01,Regional
Oct-Dec 2017,Concord,Sydney,Principal referral,10203.0,67.2,2017-10-01,Metropolitan
Oct-Dec 2017,Cooma,Southern NSW,District group 2,2615.0,77.5,2017-10-01,Regional
Oct-Dec 2017,Cowra,Western NSW,District group 2,1867.0,90.5,2017-10-01,Regional
Oct-Dec 2017,Deniliquin,Murrumbidgee,District group 2,2360.0,96.3,2017-10-01,Regional
Oct-Dec 2017,Dubbo,Western NSW,Major,8591.0,82.3,2017-10-01,Regional
Oct-Dec 2017,Fairfield,South Western Sydney,Major,8875.0,68.6,2017-10-01,Metropolitan
Oct-Dec 2017,Forbes,Western NSW,District group 2,1832.0,83.7,2017-10-01,Regional
Oct-Dec 2017,Gosford,Central Coast,Principal referral,17135.0,70.3,2017-10-01,Metropolitan
Oct-Dec 2017,Goulburn,Southern NSW,District group 1,4812.0,69.6,2017-10-01,Regional
Oct-Dec 2017,Grafton,Northern NSW,District group 1,6674.0,76.3,2017-10-01,Regional
Oct-Dec 2017,Griffith,Murrumbidgee,District group 1,5086.0,85.2,2017-10-01,Regional
Oct-Dec 2017,Gunnedah,Hunter New England,District group 2,2153.0,69.5,2017-10-01,Regional
Oct-Dec 2017,Hawkesbury,Nepean Blue Mountains,District group 1,6469.0,81.6,2017-10-01,Metropolitan
Oct-Dec 2017,Hornsby,Northern Sydney,Major,10292.0,88.7,2017-10-01,Metropolitan
Oct-Dec 2017,Inverell,Hunter New England,District group 2,2277.0,83.5,2017-10-01,Regional
Oct-Dec 2017,John Hunter,Hunter New England,Principal referral,19777.0,77.5,2017-10-01,Regional
Oct-Dec 2017,Kempsey,Mid North Coast,District group 2,7253.0,71.5,2017-10-01,Regional
Oct-Dec 2017,Kurri Kurri,Hunter New England,District group 2,1032.0,89.3,2017-10-01,Regional
Oct-Dec 2017,Lismore,Northern NSW,Major,8907.0,74.5,2017-10-01,Regional
Oct-Dec 2017,Lithgow,Nepean Blue Mountains,District group 2,3065.0,89.5,2017-10-01,Metropolitan
Oct-Dec 2017,Liverpool,South Western Sydney,Principal referral,21967.0,83.0,2017-10-01,Metropolitan
Oct-Dec 2017,Macksville,Mid North Coast,District group 2,3804.0,74.4,2017-10-01,Regional
Oct-Dec 2017,Maclean,Northern NSW,District group 2,3300.0,75.7,2017-10-01,Regional
Oct-Dec 2017,Maitland,Hunter New England,Major,12133.0,69.2,2017-10-01,Regional
Oct-Dec 2017,Manly,Northern Sydney,Major,6551.0,88.9,2017-10-01,Metropolitan
Oct-Dec 2017,Manning,Hunter New England,Major,8144.0,72.6,2017-10-01,Regional
Oct-Dec 2017,Milton,Illawarra Shoalhaven,District group 2,3530.0,76.9,2017-10-01,Metropolitan
Oct-Dec 2017,Mona Vale,Northern Sydney,Major,8934.0,88.3,2017-10-01,Metropolitan
Oct-Dec 2017,Moree,Hunter New England,District group 2,2473.0,90.6,2017-10-01,Regional
Oct-Dec 2017,Moruya,Southern NSW,District group 2,2842.0,75.0,2017-10-01,Regional
Oct-Dec 2017,Mount Druitt,Western Sydney,District group 1,8502.0,78.0,2017-10-01,Metropolitan
Oct-Dec 2017,Mudgee,Western NSW,District group 2,2944.0,71.9,2017-10-01,Regional
Oct-Dec 2017,Murwillumbah,Northern NSW,District group 1,4478.0,92.0,2017-10-01,Regional
Oct-Dec 2017,Muswellbrook,Hunter New England,District group 2,2489.0,83.2,2017-10-01,Regional
Oct-Dec 2017,Narrabri,Hunter New England,District group 2,1484.0,93.6,2017-10-01,Regional
Oct-Dec 2017,Nepean,Nepean Blue Mountains,Principal referral,17978.0,55.8,2017-10-01,Metropolitan
Oct-Dec 2017,Orange,Western NSW,Major,7568.0,89.9,2017-10-01,Regional
Oct-Dec 2017,Port Macquarie,Mid North Coast,Major,8616.0,74.4,2017-10-01,Regional
Oct-Dec 2017,Prince of Wales,South Eastern Sydney,Principal referral,15698.0,71.4,2017-10-01,Metropolitan
Oct-Dec 2017,Queanbeyan,Southern NSW,District group 2,5307.0,77.2,2017-10-01,Regional
Oct-Dec 2017,Royal North Shore,Northern Sydney,Principal referral,22732.0,84.3,2017-10-01,Metropolitan
Oct-Dec 2017,Royal Prince Alfred,Sydney,Principal referral,19364.0,60.8,2017-10-01,Metropolitan
Oct-Dec 2017,Ryde,Northern Sydney,District group 1,6995.0,87.6,2017-10-01,Metropolitan
Oct-Dec 2017,Shellharbour,Illawarra Shoalhaven,District group 1,8088.0,69.3,2017-10-01,Metropolitan
Oct-Dec 2017,Shoalhaven,Illawarra Shoalhaven,Major,10161.0,68.9,2017-10-01,Metropolitan
Oct-Dec 2017,Singleton,Hunter New England,District group 2,2918.0,70.6,2017-10-01,Regional
Oct-Dec 2017,South East Regional,Southern NSW,District group 1,4626.0,73.6,2017-10-01,Regional
Oct-Dec 2017,St George,South Eastern Sydney,Principal referral,20352.0,72.2,2017-10-01,Metropolitan
Oct-Dec 2017,St Vincent's,St Vincent's Health Network,Principal referral,12516.0,79.6,2017-10-01,Specialty network
Oct-Dec 2017,Sutherland,South Eastern Sydney,Major,12982.0,61.1,2017-10-01,Metropolitan
Oct-Dec 2017,Sydney Children's Randwick,Sydney Children's Hospitals Network,Paediatric specialist,9104.0,65.5,2017-10-01,Specialty network
Oct-Dec 2017,Sydney and Sydney Eye,South Eastern Sydney,Ungrouped acute - tertiary referral,8614.0,81.4,2017-10-01,Metropolitan
Oct-Dec 2017,Tamworth,Hunter New England,Major,11017.0,69.2,2017-10-01,Regional
Oct-Dec 2017,Tweed Valley,Northern NSW,Major,13661.0,84.4,2017-10-01,Regional
Oct-Dec 2017,Wagga Wagga,Murrumbidgee,Major,10486.0,85.0,2017-10-01,Regional
Oct-Dec 2017,Westmead,Western Sydney,Principal referral,19288.0,63.4,2017-10-01,Metropolitan
Oct-Dec 2017,Wollongong,Illawarra Shoalhaven,Principal referral,16764.0,71.7,2017-10-01,Metropolitan
Oct-Dec 2017,Wyong,Central Coast,Major,17000.0,79.7,2017-10-01,Metropolitan
Oct-Dec 2017,Young,Murrumbidgee,District group 2,2182.0,94.3,2017-10-01,Regional
Oct-Dec 2018,Armidale,Hunter New England,District group 1,4154.0,71.9,2018-10-01,Regional
Oct-Dec 2018,Auburn,Western Sydney,Major,7196.0,59.8,2018-10-01,Metropolitan
Oct-Dec 2018,Ballina,Northern NSW,District group 2,4576.0,82.7,2018-10-01,Regional
Oct-Dec 2018,Bankstown-Lidcombe,South Western Sydney,Principal referral,14333.0,62.4,2018-10-01,Metropolitan
Oct-Dec 2018,Batemans Bay,Southern NSW,District group 2,5044.0,68.2,2018-10-01,Regional
Oct-Dec 2018,Bathurst,Western NSW,District group 1,6782.0,90.8,2018-10-01,Regional
Oct-Dec 2018,Belmont,Hunter New England,District group 1,6931.0,82.8,2018-10-01,Regional
Oct-Dec 2018,Blacktown,Western Sydney,Major,13812.0,81.3,2018-10-01,Metropolitan
Oct-Dec 2018,Blue Mountains,Nepean Blue Mountains,District group 2,4522.0,77.2,2018-10-01,Metropolitan
Oct-Dec 2018,Bowral,South Western Sydney,District group 1,5045.0,71.9,2018-10-01,Metropolitan
Oct-Dec 2018,Broken Hill,Far West,District group 1,5960.0,74.9,2018-10-01,Regional
Oct-Dec 2018,Byron Central,Northern NSW,District group 2,5728.0,80.3,2018-10-01,Regional
Oct-Dec 2018,Calvary Mater,Hunter New England,Ungrouped acute - tertiary referral,10269.0,82.2,2018-10-01,Regional
Oct-Dec 2018,Campbelltown,South Western Sydney,Major,19812.0,82.0,2018-10-01,Metropolitan
Oct-Dec 2018,Canterbury,Sydney,Major,11594.0,76.3,2018-10-01,Metropolitan
Oct-Dec 2018,Casino,Northern NSW,District group 2,3526.0,72.5,2018-10-01,Regional
Oct-Dec 2018,Cessnock,Hunter New England,District group 2,4729.0,67.7,2018-10-01,Regional
Oct-Dec 2018,Children's at Westmead,Sydney Children's Hospitals Network,Paediatric specialist,14271.0,63.2,2018-10-01,Specialty network
Oct-Dec 2018,Coffs Harbour,Mid North Coast,Major,10774.0,78.0,2018-10-01,Regional
Oct-Dec 2018,Concord,Sydney,Principal referral,10650.0,72.8,2018-10-01,Metropolitan
Oct-Dec 2018,Cooma,Southern NSW,District group 2,2585.0,75.2,2018-10-01,Regional
Oct-Dec 2018,Cowra,Western NSW,District group 2,1972.0,92.3,2018-10-01,Regional
Oct-Dec 2018,Deniliquin,Murrumbidgee,District group 2,2649.0,94.8,2018-10-01,Regional
Oct-Dec 2018,Dubbo,Western NSW,Major,8755.0,74.7,2018-10-01,Regional
Oct-Dec 2018,Fairfield,South Western Sydney,Major,9160.0,67.1,2018-10-01,Metropolitan
Oct-Dec 2018,Forbes,Western NSW,District group 2,2043.0,77.9,2018-10-01,Regional
Oct-Dec 2018,Gosford,Central Coast,Principal referral,18166.0,64.8,2018-10-01,Metropolitan
Oct-Dec 2018,Goulburn,Southern NSW,District group 1,4692.0,70.9,2018-10-01,Regional
Oct-Dec 2018,Grafton,Northern NSW,District group 1,6874.0,78.7,2018-10-01,Regional
Oct-Dec 2018,Griffith,Murrumbidgee,District group 1,5414.0,83.8,2018-10-01,Regional
Oct-Dec 2018,Gunnedah,Hunter New England,District group 2,1925.0,81.0,2018-10-01,Regional
Oct-Dec 2018,Hawkesbury,Nepean Blue Mountains,District group 1,6687.0,78.7,2018-10-01,Metropolitan
Oct-Dec 2018,Hornsby,Northern Sydney,Major,10296.0,88.3,2018-10-01,Metropolitan
Oct-Dec 2018,Inverell,Hunter New England,District group 2,2272.0,83.4,2018-10-01,Regional
Oct-Dec 2018,John Hunter,Hunter New England,Principal referral,21151.0,74.9,2018-10-01,Regional
Oct-Dec 2018,Kempsey,Mid North Coast,District group 2,7387.0,71.4,2018-10-01,Regional
Oct-Dec 2018,Kurri Kurri,Hunter New England,District group 2,899.0,93.8,2018-10-01,Regional
Oct-Dec 2018,Lismore,Northern NSW,Major,10018.0,73.4,2018-10-01,Regional
Oct-Dec 2018,Lithgow,Nepean Blue Mountains,District group 2,3441.0,88.4,2018-10-01,Metropolitan
Oct-Dec 2018,Liverpool,South Western Sydney,Principal referral,23280.0,76.8,2018-10-01,Metropolitan
Oct-Dec 2018,Macksville,Mid North Coast,District group 2,3652.0,77.9,2018-10-01,Regional
Oct-Dec 2018,Maclean,Northern NSW,District group 2,3578.0,76.1,2018-10-01,Regional
Oct-Dec 2018,Maitland,Hunter New England,Major,12841.0,66.9,2018-10-01,Regional
Oct-Dec 2018,Manly,Northern Sydney,Major,1877.0,92.5,2018-10-01,Metropolitan
Oct-Dec 2018,Manning,Hunter New England,Major,8671.0,68.5,2018-10-01,Regional
Oct-Dec 2018,Milton,Illawarra Shoalhaven,District group 2,3562.0,76.1,2018-10-01,Metropolitan
Oct-Dec 2018,Mona Vale,Northern Sydney,Major,2721.0,88.1,2018-10-01,Metropolitan
Oct-Dec 2018,Moree,Hunter New England,District group 2,2181.0,86.1,2018-10-01,Regional
Oct-Dec 2018,Moruya,Southern NSW,District group 2,3020.0,69.5,2018-10-01,Regional
Oct-Dec 2018,Mount Druitt,Western Sydney,District group 1,8763.0,78.3,2018-10-01,Metropolitan
Oct-Dec 2018,Mudgee,Western NSW,District group 2,3182.0,69.8,2018-10-01,Regional
Oct-Dec 2018,Murwillumbah,Northern NSW,District group 1,4779.0,86.1,2018-10-01,Regional
Oct-Dec 2018,Muswellbrook,Hunter New England,District group 2,2726.0,78.0,2018-10-01,Regional
Oct-Dec 2018,Narrabri,Hunter New England,District group 2,1531.0,92.0,2018-10-01,Regional
Oct-Dec 2018,Nepean,Nepean Blue Mountains,Principal referral,17858.0,54.4,2018-10-01,Metropolitan
Oct-Dec 2018,Orange,Western NSW,Major,7809.0,85.5,2018-10-01,Regional
Oct-Dec 2018,Port Macquarie,Mid North Coast,Major,9726.0,73.5,2018-10-01,Regional
Oct-Dec 2018,Prince of Wales,South Eastern Sydney,Principal referral,15979.0,67.2,2018-10-01,Metropolitan
Oct-Dec 2018,Queanbeyan,Southern NSW,District group 2,5634.0,81.7,2018-10-01,Regional
Oct-Dec 2018,Royal North Shore,Northern Sydney,Principal referral,22832.0,78.1,2018-10-01,Metropolitan
Oct-Dec 2018,Royal Prince Alfred,Sydney,Principal referral,20661.0,62.8,2018-10-01,Metropolitan
Oct-Dec 2018,Ryde,Northern Sydney,District group 1,7243.0,81.9,2018-10-01,Metropolitan
Oct-Dec 2018,Shellharbour,Illawarra Shoalhaven,District group 1,8335.0,70.2,2018-10-01,Metropolitan
Oct-Dec 2018,Shoalhaven,Illawarra Shoalhaven,Major,10639.0,63.9,2018-10-01,Metropolitan
Oct-Dec 2018,Singleton,Hunter New England,District group 2,2981.0,73.6,2018-10-01,Regional
Oct-Dec 2018,South East Regional,Southern NSW,District group 1,5024.0,68.6,2018-10-01,Regional
Oct-Dec 2018,St George,South Eastern Sydney,Principal referral,20638.0,67.0,2018-10-01,Metropolitan
Oct-Dec 2018,St Vincent's,St Vincent's Health Network,Principal referral,13086.0,75.9,2018-10-01,Specialty network
Oct-Dec 2018,Sutherland,South Eastern Sydney,Major,14294.0,66.3,2018-10-01,Metropolitan
Oct-Dec 2018,Sydney Children's Randwick,Sydney Children's Hospitals Network,Paediatric specialist,8955.0,65.6,2018-10-01,Specialty network
Oct-Dec 2018,Sydney and Sydney Eye,South Eastern Sydney,Ungrouped acute - tertiary referral,8631.0,83.1,2018-10-01,Metropolitan
Oct-Dec 2018,Tamworth,Hunter New England,Major,10827.0,70.7,2018-10-01,Regional
Oct-Dec 2018,Tweed Valley,Northern NSW,Major,13723.0,77.6,2018-10-01,Regional
Oct-Dec 2018,Wagga Wagga,Murrumbidgee,Major,11737.0,84.0,2018-10-01,Regional
Oct-Dec 2018,Westmead,Western Sydney,Principal referral,20317.0,51.0,2018-10-01,Metropolitan
Oct-Dec 2018,Wollongong,Illawarra Shoalhaven,Principal referral,18043.0,70.9,2018-10-01,Metropolitan
Oct-Dec 2018,Wyong,Central Coast,Major,17901.0,72.6,2018-10-01,Metropolitan
Oct-Dec 2018,Young,Murrumbidgee,District group 2,2246.0,96.9,2018-10-01,Regional
Oct-Dec 2019,Armidale,Hunter New England,District group 1,4230.0,54.4,2019-10-01,Regional
Oct-Dec 2019,Auburn,Western Sydney,Major,7641.0,66.6,2019-10-01,Metropolitan
Oct-Dec 2019,Ballina,Northern NSW,District group 2,4776.0,71.9,2019-10-01,Regional
Oct-Dec 2019,Bankstown-Lidcombe,South Western Sydney,Principal referral,14746.0,67.5,2019-10-01,Metropolitan
Oct-Dec 2019,Batemans Bay,Southern NSW,District group 2,3804.0,74.2,2019-10-01,Regional
Oct-Dec 2019,Bathurst,Western NSW,District group 1,7066.0,81.3,2019-10-01,Regional
Oct-Dec 2019,Belmont,Hunter New England,District group 1,7455.0,77.3,2019-10-01,Regional
Oct-Dec 2019,Blacktown,Western Sydney,Major,14496.0,71.1,2019-10-01,Metropolitan
Oct-Dec 2019,Blue Mountains,Nepean Blue Mountains,District group 2,4647.0,77.3,2019-10-01,Metropolitan
Oct-Dec 2019,Bowral,South Western Sydney,District group 1,4981.0,66.4,2019-10-01,Metropolitan
Oct-Dec 2019,Broken Hill,Far West,District group 1,5786.0,65.4,2019-10-01,Regional
Oct-Dec 2019,Byron Central,Northern NSW,District group 2,5859.0,83.6,2019-10-01,Regional
Oct-Dec 2019,Calvary Mater,Hunter New England,Ungrouped acute - tertiary referral,10217.0,80.5,2019-10-01,Regional
Oct-Dec 2019,Campbelltown,South Western Sydney,Major,20675.0,74.5,2019-10-01,Metropolitan
Oct-Dec 2019,Canterbury,Sydney,Major,11828.0,70.3,2019-10-01,Metropolitan
Oct-Dec 2019,Casino,Northern NSW,District group 2,3385.0,70.0,2019-10-01,Regional
Oct-Dec 2019,Cessnock,Hunter New England,District group 2,4597.0,70.3,2019-10-01,Regional
Oct-Dec 2019,Children's at Westmead,Sydney Children's Hospitals Network,Paediatric specialist,15608.0,77.8,2019-10-01,Specialty network
Oct-Dec 2019,Coffs Harbour,Mid North Coast,Major,10836.0,73.8,2019-10-01,Regional
Oct-Dec 2019,Concord,Sydney,Principal referral,11159.0,69.0,2019-10-01,Metropolitan
Oct-Dec 2019,Cooma,Southern NSW,District group 2,2568.0,84.6,2019-10-01,Regional
Oct-Dec 2019,Cowra,Western NSW,District group 2,1975.0,90.5,2019-10-01,Regional
Oct-Dec 2019,Deniliquin,Murrumbidgee,District group 2,2877.0,98.3,2019-10-01,Regional
Oct-Dec 2019,Dubbo,Western NSW,Major,9796.0,65.6,2019-10-01,Regional
Oct-Dec 2019,Fairfield,South Western Sydney,Major,9891.0,67.6,2019-10-01,Metropolitan
Oct-Dec 2019,Forbes,Western NSW,District group 2,2083.0,87.1,2019-10-01,Regional
Oct-Dec 2019,Gosford,Central Coast,Principal referral,19683.0,59.6,2019-10-01,Metropolitan
Oct-Dec 2019,Goulburn,Southern NSW,District group 1,5059.0,71.5,2019-10-01,Regional
Oct-Dec 2019,Grafton,Northern NSW,District group 1,6837.0,72.5,2019-10-01,Regional
Oct-Dec 2019,Griffith,Murrumbidgee,District group 1,6230.0,83.9,2019-10-01,Regional
Oct-Dec 2019,Gunnedah,Hunter New England,District group 2,2455.0,66.6,2019-10-01,Regional
Oct-Dec 2019,Hawkesbury,Nepean Blue Mountains,District group 1,7347.0,76.2,2019-10-01,Metropolitan
Oct-Dec 2019,Hornsby,Northern Sydney,Major,11056.0,85.3,2019-10-01,Metropolitan
Oct-Dec 2019,Inverell,Hunter New England,District group 2,2343.0,86.0,2019-10-01,Regional
Oct-Dec 2019,John Hunter,Hunter New England,Principal referral,21946.0,75.8,2019-10-01,Regional
Oct-Dec 2019,Kempsey,Mid North Coast,District group 2,7573.0,74.0,2019-10-01,Regional
Oct-Dec 2019,Kurri Kurri,Hunter New England,District group 2,900.0,94.5,2019-10-01,Regional
Oct-Dec 2019,Lismore,Northern NSW,Major,10356.0,69.7,2019-10-01,Regional
Oct-Dec 2019,Lithgow,Nepean Blue Mountains,District group 2,3390.0,89.4,2019-10-01,Metropolitan
Oct-Dec 2019,Liverpool,South Western Sydney,Principal referral,24572.0,73.6,2019-10-01,Metropolitan
Oct-Dec 2019,Macksville,Mid North Coast,District group 2,3714.0,77.4,2019-10-01,Regional
Oct-Dec 2019,Maclean,Northern NSW,District group 2,3619.0,64.6,2019-10-01,Regional
Oct-Dec 2019,Maitland,Hunter New England,Major,13557.0,60.4,2019-10-01,Regional
Oct-Dec 2019,Manning,Hunter New England,Major,8628.0,80.8,2019-10-01,Regional
Oct-Dec 2019,Milton,Illawarra Shoalhaven,District group 2,3843.0,71.5,2019-10-01,Metropolitan
Oct-Dec 2019,Moree,Hunter New England,District group 2,2437.0,73.9,2019-10-01,Regional
Oct-Dec 2019,Moruya,Southern NSW,District group 2,3159.0,70.7,2019-10-01,Regional
Oct-Dec 2019,Mount Druitt,Western Sydney,District group 1,9722.0,69.5,2019-10-01,Metropolitan
Oct-Dec 2019,Mudgee,Western NSW,District group 2,3175.0,68.9,2019-10-01,Regional
Oct-Dec 2019,Murwillumbah,Northern NSW,District group 1,4472.0,88.0,2019-10-01,Regional
Oct-Dec 2019,Muswellbrook,Hunter New England,District group 2,2852.0,79.6,2019-10-01,Regional
Oct-Dec 2019,Narrabri,Hunter New England,District group 2,1218.0,84.6,2019-10-01,Regional
Oct-Dec 2019,Nepean,Nepean Blue Mountains,Principal referral,19104.0,52.3,2019-10-01,Metropolitan
Oct-Dec 2019,Northern Beaches,Northern Sydney,Major,16930.0,79.5,2019-10-01,Metropolitan
Oct-Dec 2019,Orange,Western NSW,Major,8091.0,79.1,2019-10-01,Regional
Oct-Dec 2019,Port Macquarie,Mid North Coast,Major,11013.0,79.7,2019-10-01,Regional
Oct-Dec 2019,Prince of Wales,South Eastern Sydney,Principal referral,15735.0,66.5,2019-10-01,Metropolitan
